参数1_文本,书名,章节名称
“李七玄已是我雪狮镖局的弟子，断不可能交给你们。”,大雪满龙刀,0022、冬解之日，听雪之约
林逸风立于镖局大门口，神色淡然，一口回绝。,大雪满龙刀,0022、冬解之日，听雪之约
霍无双冷笑，道：“这件事情，只怕是林总镖头做不了主，还是请老镖头出来说话吧。”,大雪满龙刀,0022、冬解之日，听雪之约
“放肆。”,大雪满龙刀,0022、冬解之日，听雪之约
白望龙忍不住怒斥道：“你不过是神刀门一个小小的弟子，竟敢和我们总镖头这么说话，没大没小，难道独孤一刀就是这么教你的？”,大雪满龙刀,0022、冬解之日，听雪之约
“你又算是什么东西？”,大雪满龙刀,0022、冬解之日，听雪之约
霍无双越发嚣张地道：“不过是镖局的一条狗，也配和我说话？难道你雪狮镖局，是要和我神刀门开战吗？”,大雪满龙刀,0022、冬解之日，听雪之约
雪狮镖局虽然有‘听雪第一刀’林震北坐镇，不缺顶端战力，但不论是总人数，还是中高层武者数量，都无法和坐霸一方的神刀门比。,大雪满龙刀,0022、冬解之日，听雪之约
何况镖局是打开门做生意的。,大雪满龙刀,0022、冬解之日，听雪之约
真要是和帮派开战，镖局必然损失惨重。,大雪满龙刀,0022、冬解之日，听雪之约
气氛骤然紧张。,大雪满龙刀,0022、冬解之日，听雪之约
李七玄正要现身。,大雪满龙刀,0022、冬解之日，听雪之约
白望龙连忙拽住了他，示意他不要现身。,大雪满龙刀,0022、冬解之日，听雪之约
“小家伙，你好像不太懂礼貌。”,大雪满龙刀,0022、冬解之日，听雪之约
林逸风看着趾高气扬的霍无双，笑意渐敛，眼神骤然凌厉。,大雪满龙刀,0022、冬解之日，听雪之约
抬手。,大雪满龙刀,0022、冬解之日，听雪之约
白玉般的手掌自长袍中露出，隔空一按。,大雪满龙刀,0022、冬解之日，听雪之约
肉眼可见一道透明气流掌印浮现，凌空按向霍无双。,大雪满龙刀,0022、冬解之日，听雪之约
后者陡然心惊，待到要拔刀时，竟是已被掌力压制，刀难出鞘。,大雪满龙刀,0022、冬解之日，听雪之约
就在这电光石火之间，旁侧人群中突然如鬼魅般略出一道人影。,大雪满龙刀,0022、冬解之日，听雪之约
“哈哈哈，堂堂‘听雪榜’上排名第八的【青玉狮子】林逸风，何必和一个不懂事的小辈斤斤计较。”,大雪满龙刀,0022、冬解之日，听雪之约
这人身法极快，后发先至，千钧一发之际挡在霍无双身前。,大雪满龙刀,0022、冬解之日，听雪之约
一拳轰出。,大雪满龙刀,0022、冬解之日，听雪之约
砸在那透明气流掌印上。,大雪满龙刀,0022、冬解之日，听雪之约
轰！,大雪满龙刀,0022、冬解之日，听雪之约
巨响声犹如滚雷。,大雪满龙刀,0022、冬解之日，听雪之约
肉眼可见的劲道气浪，霎时间如惊涛般朝着四面八方汹涌扩散。,大雪满龙刀,0022、冬解之日，听雪之约
霍无双等人胯下的战马惊得扬蹄长嘶，近乎失控。,大雪满龙刀,0022、冬解之日，听雪之约
周围一些看热闹的人，更是被这气流卷得如滚地葫芦一般跌跌撞撞翻滚出去。,大雪满龙刀,0022、冬解之日，听雪之约
李七玄只觉得劲风扑面，差一点儿也站立不稳。,大雪满龙刀,0022、冬解之日，听雪之约
他心中震惊。,大雪满龙刀,0022、冬解之日，听雪之约
好强！,大雪满龙刀,0022、冬解之日，听雪之约
这才是真正的武道强者的实力吗？,大雪满龙刀,0022、冬解之日，听雪之约
林总镖头那看似轻飘飘的一掌，居然有如此威力？,大雪满龙刀,0022、冬解之日，听雪之约
看得李七玄不由热血沸腾。,大雪满龙刀,0022、冬解之日，听雪之约
须臾。,大雪满龙刀,0022、冬解之日，听雪之约
风波落定。,大雪满龙刀,0022、冬解之日，听雪之约
却见一名身着暗金云纹黑袍的瘦高红发中年男子，出现在了霍无双身前。,大雪满龙刀,0022、冬解之日，听雪之约
正是神刀门第三护法【赤发杀神】云子霖。,大雪满龙刀,0022、冬解之日，听雪之约
“云师叔。”,大雪满龙刀,0022、冬解之日，听雪之约
“拜见云师叔。”,大雪满龙刀,0022、冬解之日，听雪之约
霍无双等神刀门弟子惊魂未定，纷纷下马行礼。,大雪满龙刀,0022、冬解之日，听雪之约
云子霖摆摆手，抬头看向镖局众人，冷冷地道：“林总镖头，对我神刀门独孤门主的亲传弟子出手，莫非你雪狮镖局，要和神刀门开战吗？”,大雪满龙刀,0022、冬解之日，听雪之约
林逸风淡淡地道：“如果你神刀门想要开战，我雪狮镖局何惧之有？”,大雪满龙刀,0022、冬解之日，听雪之约
态度竟是无比强硬。,大雪满龙刀,0022、冬解之日，听雪之约
不过周遭围观众人，却也并不觉得如何意外。,大雪满龙刀,0022、冬解之日，听雪之约
毕竟前日那场‘听雪榜’第一之争，是林震北赢了的。,大雪满龙刀,0022、冬解之日，听雪之约
但【赤发杀神】云子霖神色却是微微一怔。,大雪满龙刀,0022、冬解之日，听雪之约
莫非门主的猜测有误？,大雪满龙刀,0022、冬解之日，听雪之约
前日之战，林震北并未受伤？,大雪满龙刀,0022、冬解之日，听雪之约
否则雪狮镖局怎会如此强硬？,大雪满龙刀,0022、冬解之日，听雪之约
想到这里，云子霖双眉一掀，冷声道：“雪狮镖局做事未免过于霸道，恶徒李七玄无端杀害霍师侄至亲，你们却要包庇他，难道不怕有辱镖局百年清誉吗？”,大雪满龙刀,0022、冬解之日，听雪之约
林逸风淡淡地道：“青蛇帮作恶多端，霍峻死有余辜。”,大雪满龙刀,0022、冬解之日，听雪之约
云子霖朝着霍无双看了一眼。,大雪满龙刀,0022、冬解之日，听雪之约
霍无双上前两步，悲声怒吼道：“不管家父为人如何，晚辈身为人子，杀父之仇不能不报，此乃人伦之礼，林前辈若是执意要仗势欺人，包庇杀人凶手李七玄，晚辈也无话可说，只能一头撞死在雪狮镖局大门口，以全人子孝道。”,大雪满龙刀,0022、冬解之日，听雪之约
林逸风微微皱眉。,大雪满龙刀,0022、冬解之日，听雪之约
街道两侧围观的人也越来越多。,大雪满龙刀,0022、冬解之日，听雪之约
“杀人偿命，天经地义。”,大雪满龙刀,0022、冬解之日，听雪之约
“这个霍无双，倒是个孝子。”,大雪满龙刀,0022、冬解之日，听雪之约
“这李七玄是什么人，怎么从未听说过？”,大雪满龙刀,0022、冬解之日，听雪之约
“雪狮镖局真的要包庇杀人凶手？”,大雪满龙刀,0022、冬解之日，听雪之约
各种议论声不断传来。,大雪满龙刀,0022、冬解之日，听雪之约
李七玄挣脱白望龙的阻拦，越众而出，来到霍无双面前，道：“人是我杀的，你想怎样？”,大雪满龙刀,0022、冬解之日，听雪之约
“你就是李七玄？”,大雪满龙刀,0022、冬解之日，听雪之约
霍无双上下打量，眼中杀意流转，道：“杀父之仇不共戴天，你可敢与我决一死战？”,大雪满龙刀,0022、冬解之日，听雪之约
“你想如何决一死战？”,大雪满龙刀,0022、冬解之日，听雪之约
李七玄面无惧色地道。,大雪满龙刀,0022、冬解之日，听雪之约
霍无双道：“三十日后，冬解之日，听雪擂台，不死不休。”,大雪满龙刀,0022、冬解之日，听雪之约
“小七，千万不能答应。”,大雪满龙刀,0022、冬解之日，听雪之约
白望龙连忙现身阻止。,大雪满龙刀,0022、冬解之日，听雪之约
因为他知道，身为神刀门主独孤一刀的亲传弟子之一，霍无双并不简单。,大雪满龙刀,0022、冬解之日，听雪之约
不但在一年前就已经练出了九十八条铁筋，距离炼筋境大圆满也就一条铁筋的细微差距而已。,大雪满龙刀,0022、冬解之日，听雪之约
而且传闻中似乎还具备某种特殊体质。,大雪满龙刀,0022、冬解之日，听雪之约
此子的实力，在听雪城年青一代之中位列前茅。,大雪满龙刀,0022、冬解之日，听雪之约
早就被评选为‘听雪城十大武道天才’之一。,大雪满龙刀,0022、冬解之日，听雪之约
昔日青蛇帮之所以能够得到神刀门的庇佑，就是因为霍无双的存在。,大雪满龙刀,0022、冬解之日，听雪之约
而李七玄呢？,大雪满龙刀,0022、冬解之日，听雪之约
拜入雪狮镖局也不过两日而已。,大雪满龙刀,0022、冬解之日，听雪之约
纵然有绝世天赋，短短三十日时间，能提升多少？,大雪满龙刀,0022、冬解之日，听雪之约
纵然有绝世天赋，短短三十日时间，能提升多少？,大雪满龙刀,0023、特殊体质
在白望龙看看来，李七玄真要是答应擂台死战，那就是老寿星吃砒霜——嫌命长。,大雪满龙刀,0023、特殊体质
但李七玄一听，三十日之后才决战，顿时放松。,大雪满龙刀,0023、特殊体质
“好。”,大雪满龙刀,0023、特殊体质
他不顾白望龙阻拦，看向霍无双，干脆利落地道：“我答应你。”,大雪满龙刀,0023、特殊体质
“小七，你……为何如此意气用事！”,大雪满龙刀,0023、特殊体质
白望龙阻拦不及，气得跺脚。,大雪满龙刀,0023、特殊体质
李七玄慨然正色道：“镖局收我入门，传我武道，已是大恩，我今天能得到一次公平决战的机会，全仗镖局威名，又是一恩，做人不能知恩不报，更不能事事托庇于他人……白大哥，放心吧，我心里有数。”,大雪满龙刀,0023、特殊体质
白望龙怔住。,大雪满龙刀,0023、特殊体质
总镖头林逸风闻言，欣慰地点头。,大雪满龙刀,0023、特殊体质
他没有看错李七玄。,大雪满龙刀,0023、特殊体质
这少年天赋绝佳之外，更难得心性如此拔萃。,大雪满龙刀,0023、特殊体质
算了。,大雪满龙刀,0023、特殊体质
既然木已成舟，那就想办法请爷爷出手帮忙一次吧。,大雪满龙刀,0023、特殊体质
三十天之内，总归是能想到办法的。,大雪满龙刀,0023、特殊体质
“既然双方约定，那就请签生死状。”,大雪满龙刀,0023、特殊体质
【红发杀神】云子霖见状，直接一锤定音，大声地道：“若是李七玄怕死逃了，那雪狮镖局就必须得给我神刀门一个交代。”,大雪满龙刀,0023、特殊体质
林逸风代表镖局应下。,大雪满龙刀,0023、特殊体质
很快，李七玄和霍无双两人签好了生死状。,大雪满龙刀,0023、特殊体质
一式两份。,大雪满龙刀,0023、特殊体质
“小杂种，等死吧。”,大雪满龙刀,0023、特殊体质
霍无双收起自己那份生死状，冷笑道：“到时候，我会一刀一刀，把你割碎。”,大雪满龙刀,0023、特殊体质
“呵呵。”,大雪满龙刀,0023、特殊体质
李七玄冷笑一声，无视这种低级挑衅，转身返回镖局大院。,大雪满龙刀,0023、特殊体质
神刀门众人翻身上马，策马离去。,大雪满龙刀,0023、特殊体质
街道上看热闹的人群，也逐渐散去。,大雪满龙刀,0023、特殊体质
但这里发生的事情，却飞速在整个听雪城中传播开来，引起各方关注和议论。,大雪满龙刀,0023、特殊体质
李七玄这个名字，也算是正式进入听雪城帮派界的视线。,大雪满龙刀,0023、特殊体质
……,大雪满龙刀,0023、特殊体质
内院。,大雪满龙刀,0023、特殊体质
六号练刀房内。,大雪满龙刀,0023、特殊体质
李七玄一人独坐。,大雪满龙刀,0023、特殊体质
他打开了绿色葫芦小瓷瓶，倒出一颗浑圆丹丸。,大雪满龙刀,0023、特殊体质
【换力丹】。,大雪满龙刀,0023、特殊体质
约有蚕豆大小，外观呈晶莹的浅红色。,大雪满龙刀,0023、特殊体质
有一股淡淡的土腥味。,大雪满龙刀,0023、特殊体质
李七玄仰头服下一颗。,大雪满龙刀,0023、特殊体质
丹丸顺着食管滑入胃部。,大雪满龙刀,0023、特殊体质
约十几秒后，药力挥发开来，便有一股热流在肠胃内散发。,大雪满龙刀,0023、特殊体质
这感觉，和神龙刺青强化身体时有点相似。,大雪满龙刀,0023、特殊体质
李七玄提起更加趁手的柴刀，立刻施展【斩鬼九式】。,大雪满龙刀,0023、特殊体质
伴随着招式变幻衔接，李七玄果然清晰地感受到了有一股股类似电流经过般的酥麻感，在全身上下肌肉骨骼之中浮动游走。,大雪满龙刀,0023、特殊体质
这种酥麻感，要比不服用【换力丹】的状态下修炼更加明显。,大雪满龙刀,0023、特殊体质
随着时间流逝，他感觉到自己的身体，越发轻盈。,大雪满龙刀,0023、特殊体质
出刀收刀的速度，也越来越快。,大雪满龙刀,0023、特殊体质
“灵敏度增加了。”,大雪满龙刀,0023、特殊体质
“对身体的掌控程度提升。”,大雪满龙刀,0023、特殊体质
“爆发力成倍增长。”,大雪满龙刀,0023、特殊体质
“这就是‘换力’的效果吗？”,大雪满龙刀,0023、特殊体质
李七玄仔细体悟，对于‘换力境’的理解越来越深。,大雪满龙刀,0023、特殊体质
很快，第一颗【换力丹】的药力被彻底吸收完毕。,大雪满龙刀,0023、特殊体质
他毫不迟疑，直接服用了第二颗【换力丹】。,大雪满龙刀,0023、特殊体质
然后继续练刀。,大雪满龙刀,0023、特殊体质
这一次，施展的是【追风七刀】。,大雪满龙刀,0023、特殊体质
身体的舒畅感越发清晰。,大雪满龙刀,0023、特殊体质
如此持续循环反复。,大雪满龙刀,0023、特殊体质
五个时辰后。,大雪满龙刀,0023、特殊体质
李七玄将全部十颗【换力丹】都吃完了。,大雪满龙刀,0023、特殊体质
修炼效果显著。,大雪满龙刀,0023、特殊体质
李七玄打开《换力境常识汇总》，开始仔细翻阅起来。,大雪满龙刀,0023、特殊体质
“按照书中所说，换力成功的标志，是练出‘劲力’。”,大雪满龙刀,0023、特殊体质
“而练出‘劲力’的标志，则是气血外溢。”,大雪满龙刀,0023、特殊体质
“运转周身之力，赤红色气血光焰就会外溢出来，浮现于体表。”,大雪满龙刀,0023、特殊体质
“因此换力境，又被称之为【赤焰缠身】之境。”,大雪满龙刀,0023、特殊体质
“练出的‘劲力’越多，气血光焰覆盖身躯部位越多。”,大雪满龙刀,0023、特殊体质
“修炼至换力境巅峰大圆满，体内再无丝毫拙力，‘劲力’纯粹如一，外溢气血光焰可以完全覆盖全部身躯。”,大雪满龙刀,0023、特殊体质
李七玄看完，将书册放在一边，仔细体悟其中记载的运转‘劲力’的法门。,大雪满龙刀,0023、特殊体质
伴随着丝丝缕缕的热流在肌肉内游动，果然有赤红色的雾气氤氲从前胸后背的诸多毛孔中散发而出，犹如焰光般跳动闪烁。,大雪满龙刀,0023、特殊体质
气血外溢！,大雪满龙刀,0023、特殊体质
赤焰缠身！,大雪满龙刀,0023、特殊体质
这些外溢的气血覆盖了李七玄身体十分之三的区域。,大雪满龙刀,0023、特殊体质
意味着经过一天的修炼，他体内的拙力，已经有三成被换成了‘劲力’。,大雪满龙刀,0023、特殊体质
李七玄很是兴奋。,大雪满龙刀,0023、特殊体质
“按照这样的速度，最多再有三日，我就可臻致换力境大圆满。”,大雪满龙刀,0023、特殊体质
“三十日之内，冲击炼筋境大圆满，也绝对不是痴心妄想。”,大雪满龙刀,0023、特殊体质
“我以一身拙力修炼出的刀法，都可以击败霍峻等炼筋境高手，一旦臻至炼筋境大圆满，即便是皮膜境的武者，也绝非我的对手。”,大雪满龙刀,0023、特殊体质
“届时，对上霍无双，就有一定胜算了。”,大雪满龙刀,0023、特殊体质
李七玄的脸上，露出了满意的笑容。,大雪满龙刀,0023、特殊体质
绿柳大院。,大雪满龙刀,0023、特殊体质
炊烟袅袅，阵阵饭香弥漫在寒冷的空气中。,大雪满龙刀,0023、特殊体质
大房里。,大雪满龙刀,0023、特殊体质
李六月正像是饿疯了的野猪一样狂吞猛咽。,大雪满龙刀,0023、特殊体质
沈灵儿端着自己那份饭，吃得很慢很小心。,大雪满龙刀,0023、特殊体质
“姐姐，你好厉害哦，能吃这么多，比我爸爸还能吃。”,大雪满龙刀,0023、特殊体质
小男孩白瞳在一边瞪大眼睛，看着李六月炫完一碗又一碗，小小少年的世界观都要被打破了。,大雪满龙刀,0023、特殊体质
而白望龙脸上的震惊，比他儿子还浓郁。,大雪满龙刀,0023、特殊体质
“什么？”,大雪满龙刀,0023、特殊体质
这位雪狮镖局一等镖师震惊地道：“你是说，你今天一下午，就把所有十颗【换力丹】全部都吃完了？”,大雪满龙刀,0023、特殊体质
李七玄一边炫饭一边反问道：“有什么问题吗？”,大雪满龙刀,0023、特殊体质
“问题可太大了。”,大雪满龙刀,0023、特殊体质
白望龙倒吸一口凉气，道：“换力境的武者，五天一枚【换力丹】，才可以承受其药力，否则，服用过量会导致气血暴烈伤身，留下暗伤，损害武道根基，你小子一下午吃了十颗……快让我检查一下。”,大雪满龙刀,0023、特殊体质
他把李七玄拉到一边，仔细检查其身体状态。,大雪满龙刀,0023、特殊体质
片刻后，白望龙脸上露出了一丝狐疑之色：“奇怪，你好像并未有过补之兆。”,大雪满龙刀,0023、特殊体质
李七玄道：“也许是因为我天生神力的原因？”,大雪满龙刀,0023、特殊体质
白望龙摸着下巴思考了片刻：“你不会具备什么特殊体质吧？”,大雪满龙刀,0023、特殊体质
说完，白望龙自己都觉得这想法太疯狂，笑着摇头：“嘿嘿，不可能，特殊体质哪有那么容易，我真是异想天开……对了，看看这个。”,大雪满龙刀,0023、特殊体质
白望龙拿出一份资料，递了过来。,大雪满龙刀,0023、特殊体质
李七玄拿过一看。,大雪满龙刀,0023、特殊体质
居然是关于霍无双的详细信息。,大雪满龙刀,0023、特殊体质
“霍无双，二十一岁，青蛇帮主霍陵之子，疑似第三台阶皮膜境。”,大雪满龙刀,0023、特殊体质
“听雪城十大天才排名第四位。”,大雪满龙刀,0023、特殊体质
“师从神刀门主独孤一刀，掌握武学【追风七刀】、【金沙刀法】、【披风十三刀】，【神刀斩】半式。”,大雪满龙刀,0023、特殊体质
“听雪擂台三十六战三十六胜，三十六次击杀对手……”,大雪满龙刀,0023、特殊体质
“特别提示：传闻霍无双体内流淌【狂怒之血】，疑似具备特殊体质。”,大雪满龙刀,0023、特殊体质
李七玄看完资料，不由好奇地道：“龙哥，什么是特殊体质？”,大雪满龙刀,0023、特殊体质
李七玄看完资料，不由好奇地道：“龙哥，什么是特殊体质？”,大雪满龙刀,0024、赤焰缠身八成
白望龙解释道：“这个世界上，有极少数人的身体里流淌着与众不同的血脉，一旦激发这种血脉中蕴含的力量，便可掌握武道之外的特殊能力……举个简单的例子，祭医其实也是一群具备特殊体质的人，只有少数人具备【木灵血脉】的人，才能修炼成为祭医。”,大雪满龙刀,0024、赤焰缠身八成
李七玄闻言，若有所思。,大雪满龙刀,0024、赤焰缠身八成
这个说法，倒是第一次听说。,大雪满龙刀,0024、赤焰缠身八成
李七玄于是问道：“龙哥，霍无双的【狂怒之血】体质，有什么样的特殊能力？”,大雪满龙刀,0024、赤焰缠身八成
白望龙道：“据说是一种在愤怒之下可以获得超额攻击和防御的能力，但具体玄妙，几乎没有人知道。”,大雪满龙刀,0024、赤焰缠身八成
李七玄若有所思。,大雪满龙刀,0024、赤焰缠身八成
目前看来，霍无双的实力比他老爹强了太多。,大雪满龙刀,0024、赤焰缠身八成
以自己目前的实力，绝非其对手。,大雪满龙刀,0024、赤焰缠身八成
还是得抓紧时间开挂，把神龙刺青利用起来。,大雪满龙刀,0024、赤焰缠身八成
白望龙忍不住又埋怨道：“你今天贸然答应与霍无双生死斗，实在是太冲动了。”,大雪满龙刀,0024、赤焰缠身八成
李七玄知他是好意，心中感动，道：“无妨，我其实……”,大雪满龙刀,0024、赤焰缠身八成
白望龙打断道：“算了，你也不用太担心，林总镖头已经帮你去求老镖头帮忙了，一定可以想到办法。”,大雪满龙刀,0024、赤焰缠身八成
李七玄闻言，不由眼睛亮，道：“真的？要是林老爷子愿意收我为徒，传授我【听雪刀法】就好了。”,大雪满龙刀,0024、赤焰缠身八成
风中听雪。,大雪满龙刀,0024、赤焰缠身八成
一刀斩神。,大雪满龙刀,0024、赤焰缠身八成
这八个字，说的就是听雪城最厉害的两大顶级武学【听雪刀法】和【神刀斩】。,大雪满龙刀,0024、赤焰缠身八成
“听雪刀法？”,大雪满龙刀,0024、赤焰缠身八成
白望龙一捂脑门，无语地道：“想什么呢？外王十九阶梯，每一阶梯都有各自适用的武技，跨越阶梯强行修炼超阶武技，对于身体都会造成不可逆的损伤，非但不能提升实力，反而可能毁掉根基。”,大雪满龙刀,0024、赤焰缠身八成
嗯？,大雪满龙刀,0024、赤焰缠身八成
李七玄闻言一怔。,大雪满龙刀,0024、赤焰缠身八成
他已经修炼了【飞霜雪影步】这样的炼筋武技。,大雪满龙刀,0024、赤焰缠身八成
也没见身体承受不了什么啊。,大雪满龙刀,0024、赤焰缠身八成
难道……,大雪满龙刀,0024、赤焰缠身八成
龙鳞学习武技，可以实现无损越阶？,大雪满龙刀,0024、赤焰缠身八成
这个发现，让李七玄心中又一阵雀跃。,大雪满龙刀,0024、赤焰缠身八成
白望龙又道：“至于收徒，你就别想了，老爷子这辈子收过两个徒弟，可惜……算了，不说了，反正不论任何情况，老爷子也绝对不会再收徒的。”,大雪满龙刀,0024、赤焰缠身八成
李七玄一听，就知道这里面可能有故事。,大雪满龙刀,0024、赤焰缠身八成
但他并未追问，而是话题一转，道：“对了，龙哥，我今晚想要出城，去荒野之中历练，不知道该走什么程序？”,大雪满龙刀,0024、赤焰缠身八成
“荒野历练？”,大雪满龙刀,0024、赤焰缠身八成
白望龙皱眉道：“你刚开始换力，一身拙力还未完全换为劲力，夜晚荒野中危险重重，此时前去历练并非明智之选。”,大雪满龙刀,0024、赤焰缠身八成
李七玄坚持道：“我还是想试试。”,大雪满龙刀,0024、赤焰缠身八成
白望龙道：“等明天我和总镖头商量一下吧，今晚是来不及了。”,大雪满龙刀,0024、赤焰缠身八成
李七玄想了想，点点头：“也好。”,大雪满龙刀,0024、赤焰缠身八成
……,大雪满龙刀,0024、赤焰缠身八成
夜深人静。,大雪满龙刀,0024、赤焰缠身八成
贫民区，杀猪胡同。,大雪满龙刀,0024、赤焰缠身八成
李七玄姐弟搬走后，昔日的闹鬼小院又安静下来。,大雪满龙刀,0024、赤焰缠身八成
院中。,大雪满龙刀,0024、赤焰缠身八成
黝黑的井水突然沸腾了起来。,大雪满龙刀,0024、赤焰缠身八成
丝丝缕缕的黑色气息，从井口弥漫而出，逐渐扩散开来，宛如氤氲毒蛇，伏地蜿蜒，朝着院落之外逸散而去。,大雪满龙刀,0024、赤焰缠身八成
两个时辰后。,大雪满龙刀,0024、赤焰缠身八成
一声刺耳的尖叫打破了初晨的寂静。,大雪满龙刀,0024、赤焰缠身八成
旋即是一片慌乱。,大雪满龙刀,0024、赤焰缠身八成
“死人了，快，快去报官。”,大雪满龙刀,0024、赤焰缠身八成
“有鬼，是鬼在杀人……是鬼。”,大雪满龙刀,0024、赤焰缠身八成
有人大呼，声音中充满了惶恐。,大雪满龙刀,0024、赤焰缠身八成
不久后。,大雪满龙刀,0024、赤焰缠身八成
马蹄轰鸣声踏破胡同。,大雪满龙刀,0024、赤焰缠身八成
照夜司武卒闻讯赶至。,大雪满龙刀,0024、赤焰缠身八成
清晨。,大雪满龙刀,0024、赤焰缠身八成
寒风料峭。,大雪满龙刀,0024、赤焰缠身八成
李七玄亲自煎药，又盯着李六月苦着脸将一碗药汁都喝完。,大雪满龙刀,0024、赤焰缠身八成
沈灵儿一早就做好了早餐。,大雪满龙刀,0024、赤焰缠身八成
这丫头机灵乖巧，还很勤快，才来大院一两天，就赢得了所有邻居的喜爱。,大雪满龙刀,0024、赤焰缠身八成
而李六月则成为了大院里的孩子王，一天到晚和十几个小孩玩的不亦乐乎，完美地融入了七八岁左右的年龄段。,大雪满龙刀,0024、赤焰缠身八成
尤其是白望龙的儿子白瞳。,大雪满龙刀,0024、赤焰缠身八成
整天像是个小尾巴一样，跟在李六月的屁股后面，一口一个姐姐叫个不停。,大雪满龙刀,0024、赤焰缠身八成
吃了早餐之后，李七玄准时来到镖局报道。,大雪满龙刀,0024、赤焰缠身八成
在镖局内院，他看到有二十多名镖师正在披甲，准备武器。,大雪满龙刀,0024、赤焰缠身八成
另有四十多名趟子手，正在手脚麻利地将货物装车，插上镖旗。,大雪满龙刀,0024、赤焰缠身八成
看样子，今天镖局要出镖了。,大雪满龙刀,0024、赤焰缠身八成
而且这外派的人手规模，所保的货物定然价值不菲。,大雪满龙刀,0024、赤焰缠身八成
不过，这些核心业务暂时和李七玄等刚刚加入镖局的学徒们没有多大关系。,大雪满龙刀,0024、赤焰缠身八成
少年学徒们眼下最重要的事情，就是好好练刀，提升实力。,大雪满龙刀,0024、赤焰缠身八成
李七玄直接来到自己专属的六号练刀房，争分夺秒地练功。,大雪满龙刀,0024、赤焰缠身八成
直到中午之前，李七玄都没有出过练刀房哪怕一步。,大雪满龙刀,0024、赤焰缠身八成
换力境的修炼，其实非常简单。,大雪满龙刀,0024、赤焰缠身八成
就是一遍遍地施展战技，将拙力全部都换成劲力。,大雪满龙刀,0024、赤焰缠身八成
别人换力时，得先提升战技熟练度，然后才能利用战技来换力。,大雪满龙刀,0024、赤焰缠身八成
但李七玄一上手，就是用巅峰大圆满级别的战技来换力，效率超乎想象。,大雪满龙刀,0024、赤焰缠身八成
到中午时，李七玄催动劲力，气血外溢，覆盖了体表五分之三的区域。,大雪满龙刀,0024、赤焰缠身八成
赤焰缠身六成！,大雪满龙刀,0024、赤焰缠身八成
“最多再有两日，我就可以换力境大圆满。”,大雪满龙刀,0024、赤焰缠身八成
李七玄对于这样的修炼进度很满意，忍不住笑了起来。,大雪满龙刀,0024、赤焰缠身八成
中午。,大雪满龙刀,0024、赤焰缠身八成
李七玄没有回家，来到食堂大快朵颐。,大雪满龙刀,0024、赤焰缠身八成
随着每日修炼量的增加，他的食量也变大，一顿饭吃四五斤肉食成为常态。,大雪满龙刀,0024、赤焰缠身八成
只有大量进食，才能增补气血，补充练刀的消耗。,大雪满龙刀,0024、赤焰缠身八成
好在镖局食堂餐费价格比外面低了很多，李七玄小有存款，倒也吃得起。,大雪满龙刀,0024、赤焰缠身八成
白望龙端着饭盆走过来。,大雪满龙刀,0024、赤焰缠身八成
“好消息，总镖头已经同意了你夜晚外出荒野历练的申请。”,大雪满龙刀,0024、赤焰缠身八成
白望龙坐在对面，低声道：“宵禁之前出城，我和你一起去。”,大雪满龙刀,0024、赤焰缠身八成
李七玄闻言大喜。,大雪满龙刀,0024、赤焰缠身八成
白望龙突然压低声音，道：“对了，你听说没有？”,大雪满龙刀,0024、赤焰缠身八成
李七玄一怔：“听说什么？”,大雪满龙刀,0024、赤焰缠身八成
白望龙道：“城北闹鬼了，就是你之前住的那个杀猪巷，一晚上时间，有十六人被鬼附身，吸干了精气变成人干……”,大雪满龙刀,0024、赤焰缠身八成
李七玄讶然。,大雪满龙刀,0024、赤焰缠身八成
听雪城是方圆数百里内最大的县城，又有一座三星级镇妖塔坐镇，按理来说，妖鬼是不敢进入城中的。,大雪满龙刀,0024、赤焰缠身八成
白望龙叹气道：“最近也不知道怎么了，城里出现了好几次闹鬼事件，死了不少人，照夜司都快忙不过来了。”,大雪满龙刀,0024、赤焰缠身八成
一顿饭吃完，白望龙又悄悄地塞给李七玄一瓶【换力丹】。,大雪满龙刀,0024、赤焰缠身八成
“这瓶是总镖头私下给你的，拿去用吧。”,大雪满龙刀,0024、赤焰缠身八成
下午。,大雪满龙刀,0024、赤焰缠身八成
李七玄照例练刀。,大雪满龙刀,0024、赤焰缠身八成
他把整个人关在练刀房中，不曾出门一步。,大雪满龙刀,0024、赤焰缠身八成
新入门的镖局少年们，早就听说了他的故事，偶尔目光看向那间练刀房，目光中会露出钦佩之色。,大雪满龙刀,0024、赤焰缠身八成
酉时一刻。,大雪满龙刀,0024、赤焰缠身八成
李七玄又耗完了十颗【换力丹】。,大雪满龙刀,0024、赤焰缠身八成
他运转劲力，赤红色气血氤氲流转而出，宛如气流甲胄般覆盖体表。,大雪满龙刀,0024、赤焰缠身八成
全身有五分之四的区域，被赤红色气血光焰覆盖。,大雪满龙刀,0024、赤焰缠身八成
就只剩下了心脏、小腹和后腰这三个位置没有覆盖。,大雪满龙刀,0024、赤焰缠身八成
赤焰缠身八成！,大雪满龙刀,0024、赤焰缠身八成
“我已经将八成拙力，换成了劲力。”,大雪满龙刀,0024、赤焰缠身八成
李七玄对这个速度很满意：“最多再有一日时间，就可以臻致换力境大圆满。”,大雪满龙刀,0024、赤焰缠身八成
距离听雪城宵禁还有两刻钟时间。,大雪满龙刀,0024、赤焰缠身八成
