参数1_文本,书名,章节名称
高清澄别过头：“幼稚！”,天下长宁,第十章该去的地方
叶无坷：“看你那臭脸。”,天下长宁,第十章该去的地方
高清澄：“你才臭脸！”,天下长宁,第十章该去的地方
叶无坷：“无知无畏的女人，那你敢面对我吗？”,天下长宁,第十章该去的地方
高清澄：“有何不敢？”,天下长宁,第十章该去的地方
叶无坷：“噗啦噗啦噗啦噗啦......”,天下长宁,第十章该去的地方
高清澄别过头：“幼稚......就是幼稚。”,天下长宁,第十章该去的地方
她想，这臭脸果然是能装出来的。,天下长宁,第十章该去的地方
她还想，莫非这样做真的能有用？若她在师父面前有这般举动，师父她老人家......大概会去请老真人来看看她是不是被什么夺了舍。,天下长宁,第十章该去的地方
蠢蠢欲动。,天下长宁,第十章该去的地方
叶无坷张开五指又握拳：“没有人能够抵抗撒娇，除非他真的厌恶你。”,天下长宁,第十章该去的地方
高清澄哼了一声。,天下长宁,第十章该去的地方
蠢蠢欲动逐渐升级。,天下长宁,第十章该去的地方
高清澄冷静了好一会儿后才问：“你撒娇的时候，你哥怎么应付你的？”,天下长宁,第十章该去的地方
叶无坷道：“臣服于我。”,天下长宁,第十章该去的地方
高清澄看向他：“真的？”,天下长宁,第十章该去的地方
叶无坷一本正经的说道：“撒娇一次扎马步半个时辰，稍有反抗，倒吊半个时辰，但这只是表象，他内心臣服于我。”,天下长宁,第十章该去的地方
高清澄抱拳道：“受教了，听君一席话困的睁不开眼。”,天下长宁,第十章该去的地方
叶无坷道：“把熊皮袄放在身边，火炕后半夜就凉了会很冷。”,天下长宁,第十章该去的地方
高清澄一边走一边挥手：“晓得了，明天见。”,天下长宁,第十章该去的地方
她没回头，声音很轻的说了声谢谢。,天下长宁,第十章该去的地方
走路的时候两只小手莫名其妙的握拳，心里已经吹响了挑战师父那张严肃脸的号角。,天下长宁,第十章该去的地方
叶无坷看着高清澄回屋后他再次抬起头看向夜空，想着那个总是板着臭脸的家伙也不知道现在睡了没有。,天下长宁,第十章该去的地方
在寒风中站了好一会儿，叶无坷在每天夜里固定的时间回到屋里烧水，然后端着热水到爷爷面前，一脸硬气：“我数到三，是你自己把鞋袜脱了还是我跪下来给你脱？”,天下长宁,第十章该去的地方
阿爷一边左右脚踩着鞋跟脱鞋一边问：“怎么不去照顾客人？”,天下长宁,第十章该去的地方
叶无坷道：“他们应该不用我给洗脚......嗯，她应该也不用。”,天下长宁,第十章该去的地方
阿爷笑道：“我也不用你每天都帮我洗脚，阿爷又不是老的动不了。”,天下长宁,第十章该去的地方
叶无坷道：“你老的动不了的时候还指望我给你洗脚？我那时候肯定已经出人头地富可敌国，随随便便，请几个老太太伺候你。”,天下长宁,第十章该去的地方
阿爷摇头：“我不要老太太碰我。”,天下长宁,第十章该去的地方
叶无坷：“怎么还羞涩了起来？”,天下长宁,第十章该去的地方
阿爷再摇头：“我想要年轻的。”,天下长宁,第十章该去的地方
叶无坷哈哈大笑，搬了个马扎坐下，俯身给阿爷洗脚，动作轻柔。,天下长宁,第十章该去的地方
阿爷小腿上的伤疤依然触目惊心，那头千斤重的沙里干子一巴掌就扫掉了半个小腿肚子的血肉。,天下长宁,第十章该去的地方
“刚才陆吾陆大哥找我好好聊了一会儿。”,天下长宁,第十章该去的地方
叶无坷一边给阿爷洗脚一边说道：“他说，他们这次其实并不是专程去渤海那边，本是要去青州洞泽山，他说去渤海是借着这次机会，不然就算他们有心也无力随意离开长安。”,天下长宁,第十章该去的地方
阿爷道：“看得出来都是富贵出身，真的是和原来不一样了。”,天下长宁,第十章该去的地方
叶无坷知道阿爷是什么意思，前朝大楚时候，别说像是陆吾这样一眼就能看出富贵的官家出身的人，就算是那些小富的商人之子哪个不是飞扬跋扈鱼肉乡里？,天下长宁,第十章该去的地方
镇子上那个不入品的小吏就能把人命当草芥，什么样的坏事没做过什么样的坏事不敢做？,天下长宁,第十章该去的地方
阿爷感慨这句话是因为，陆吾他们这样出身的人愿意主动找到他孙子好好聊几句，这就是不一样的世道，阿爷开心。,天下长宁,第十章该去的地方
“想让你跟他们走？”,天下长宁,第十章该去的地方
阿爷问。,天下长宁,第十章该去的地方
叶无坷道：“他说朝廷在青州洞泽山那边正在兴建东疆武库，他们都要去那边进武库修行学问和本事，如果我想去的话，他可以想办法带我一起。”,天下长宁,第十章该去的地方
“陆大哥还说，若能在东疆武库修行有成，一出门就能进东疆边军，最低也是什长，若能成绩优异，说不得出门就是个校尉呢。”,天下长宁,第十章该去的地方
阿爷问：“你想去吗？”,天下长宁,第十章该去的地方
叶无坷道：“想去。”,天下长宁,第十章该去的地方
阿爷道：“那就去。”,天下长宁,第十章该去的地方
叶无坷道：“所以我问陆大哥东疆武库招人是不是会有个考核，若有的话我就去。”,天下长宁,第十章该去的地方
阿爷听到这，抬起手在叶无坷的头顶轻轻拍了拍：“你总是不想欠下人情，不过你这样是对的，阿爷也觉得，人家能给你指一条路就是恩德，再让人家带着你走上一段就过分了。”,天下长宁,第十章该去的地方
叶无坷道：“也不都是我欠着人情的事，陆大哥他们帮我去说也是欠着别人的人情。”,天下长宁,第十章该去的地方
他拿了布给阿爷擦脚：“陆大哥一直都在说现在大宁和楚时候不一样了，可若靠人情带我进东疆武库那岂不是又和楚时候一样了？”,天下长宁,第十章该去的地方
少年就是少年，单纯在每一个志向里。,天下长宁,第十章该去的地方
阿爷笑道：“你还小，再大一些就明白人情和人情不一样。”,天下长宁,第十章该去的地方
叶无坷道：“以后若懂了再说，若不懂......就不懂。”,天下长宁,第十章该去的地方
阿爷道：“陆吾和你说这些的时候，那个高姑娘知道吗？”,天下长宁,第十章该去的地方
叶无坷摇头：“不知道。”,天下长宁,第十章该去的地方
阿爷想了想后说道：“那她应该是不希望你去的。”,天下长宁,第十章该去的地方
叶无坷立刻就想问阿爷你怎么知道，但还没问就已经反应过来，如果她觉得去东疆武库是个好选择，她应该会比陆吾还要早些跟他说。,天下长宁,第十章该去的地方
在大慈悲山上，她曾经说过除了长安之外的荣华富贵她都能想办法给，哪里都行，唯独长安不行。,天下长宁,第十章该去的地方
可是就在她准备回去的时候又说......长安其实挺好的。,天下长宁,第十章该去的地方
想到这叶无坷明白过来，高姑娘那不是一句简简单单的客套话，她只是想告诉他，也可去长安。,天下长宁,第十章该去的地方
叶无坷扶着阿爷坐到土炕上去：“高姑娘说长安很漂亮。”,天下长宁,第十章该去的地方
阿爷这次沉思了好久后才问他：“那你想去吗？”,天下长宁,第十章该去的地方
叶无坷回答的还是依然快：“想。”,天下长宁,第十章该去的地方
阿爷说：“那就去。”,天下长宁,第十章该去的地方
叶无坷摇头道：“长安很漂亮，我想自己去。”,天下长宁,第十章该去的地方
他把被褥给阿爷铺好：“陆大哥说东疆武库明年开春就招收学生了，只要清白出身的年轻人都可去报名。”,天下长宁,第十章该去的地方
阿爷又是沉思了好久后才说道：“可高姑娘的意思，是不想让你绕那么大一个圈子，你要拒绝的可是人家的好意。”,天下长宁,第十章该去的地方
叶无坷笑道：“是哪个从我小时候就一遍一遍告诉我，自己种的粮食吃着不嘴短，自己赚来的银子花着不手软？”,天下长宁,第十章该去的地方
阿爷叹道：“你这样的性子，大概不会讨人喜欢了。”,天下长宁,第十章该去的地方
他扶着阿爷躺好后说道：“讨人喜欢有很多种方式，最好的方式我还不知道是什么，但最不好的方式肯定是利用讨人喜欢去讨人喜欢。”,天下长宁,第十章该去的地方
说完这句话的时候叶无坷才意识到，原来自己早就给了自己一个答案。,天下长宁,第十章该去的地方
她......应该是真的有一言一行就改人命运的能力，但她其实很不喜欢那样做吧。,天下长宁,第十章该去的地方
他是要去长安的，一定要去，去那个叫做雁塔书院的地方去找她，走一走看一看，大大方方的。,天下长宁,第十章该去的地方
而不是出现在长安的时候，每个人都知道他是靠她来长安攀高枝走门路，所以看他的眼神怪异，看她的眼神也怪异。,天下长宁,第十章该去的地方
少年就是少年，单纯在每一个志向里。,天下长宁,第十一章咱爹不借
清晨的太阳像是轻轻拨开珠帘走出闺房的温情少女一样，拨开薄薄的云雾把柔和的目光看向人间。,天下长宁,第十一章咱爹不借
准备登上马车的少女看叶无坷的眼神也这样柔和，是这广寒天地间独属于她的那份暖意。,天下长宁,第十一章咱爹不借
“谢谢款待，饺子很好......你也还行。”,天下长宁,第十一章咱爹不借
她说。,天下长宁,第十一章咱爹不借
叶无坷嘿嘿笑：“很好？那要不把剩下的带着？”,天下长宁,第十一章咱爹不借
器叔心说乡间的少年终究是和城里的人不一样，城里哪有主人家会让客人走之前带上剩下的饺子？,天下长宁,第十一章咱爹不借
若是长安城里那么多仰慕郡主的少年敢说出这样的话，怕是用不了多久就能让整个长安城的人笑掉大牙。,天下长宁,第十一章咱爹不借
叶无坷说：“我看你车上有炉火，半路饿了烤一烤，喷香。”,天下长宁,第十一章咱爹不借
高清澄笑问：“有多香？”,天下长宁,第十一章咱爹不借
少年尚未回答，她又笑问：“香死个屁的了？”,天下长宁,第十一章咱爹不借
器叔听到这句话就知道完蛋个屁的了，这少年在郡主心中终究是开始变得与众不同。,天下长宁,第十一章咱爹不借
叶无坷道：“学会了这样说话，回长安指不定挨多少骂。”,天下长宁,第十一章咱爹不借
她昨夜说过，她家里有个严苛的人。,天下长宁,第十一章咱爹不借
高清澄上车坐好，接过叶无坷递给她的布包，干干净净的白布，包着昨夜里剩下的饺子。,天下长宁,第十一章咱爹不借
“长安城里也有好吃的酸汤水饺，不过我们吃面更多些，你若到了，我给你做一碗油泼。”,天下长宁,第十一章咱爹不借
上车饺子下车面这话是叶无坷昨天说的，今天她上车，他日若叶无坷到了长安，便是下车。,天下长宁,第十一章咱爹不借
器叔惊讶于高清澄今日这心意表达的其实已经一点都不含蓄，哪怕只是交个朋友，这表达也不该是郡主该有的，所以，这很不对劲。,天下长宁,第十一章咱爹不借
他诧异的时候却听叶无坷问道：“油泼......是一碗油吗？”,天下长宁,第十一章咱爹不借
高清澄笑眯眯的看着他反问：“好大一碗油，那你吃不吃？”,天下长宁,第十一章咱爹不借
叶无坷想着一碗油怎么能吃的下去，仔细斟酌后他还是点头道：“吃。”,天下长宁,第十一章咱爹不借
高清澄微笑中眼神灿烂，朝着少年挥手告别。,天下长宁,第十一章咱爹不借
器叔都懂了这满怀喜悦的少女心思，那家伙不知道什么是油泼面，所以才会仔细斟酌那一碗油他能不能喝得下，最终的答案就是他的信任。,天下长宁,第十一章咱爹不借
马鞭啪的一声挥响，拉车的马儿打着响鼻发力向前。,天下长宁,第十一章咱爹不借
少年挥手的时候知道此去一别相隔就是千重山万重水，但是那个叫长安的地方自此多了一个人的想念。,天下长宁,第十一章咱爹不借
还是村口，还是那座泥塑旁边，还是二奎蹲在那手里拿着个冻萝卜咯嘣咯嘣啃着。,天下长宁,第十一章咱爹不借
他见叶无坷朝着马车挥手，于是他也挥手，只是看起来，心情有些许沉重。,天下长宁,第十一章咱爹不借
二奎很少有这样的沉重，上一次看起来沉重还是因为他便秘好几天没解下来大手。,天下长宁,第十一章咱爹不借
大奎走到他身边的时候，二奎重重的吐出一口气，像是很烦恼，比上一次还要烦恼。,天下长宁,第十一章咱爹不借
“她才是咱们妹妹。”,天下长宁,第十一章咱爹不借
二奎说。,天下长宁,第十一章咱爹不借
大奎一惊：“爹说的？”,天下长宁,第十一章咱爹不借
二奎摇头道：“我觉得。”,天下长宁,第十一章咱爹不借
大奎松了口气：“我就说，她长得可不像爹。”,天下长宁,第十一章咱爹不借
说到这他又一惊：“莫非是娘在外边生的？”,天下长宁,第十一章咱爹不借
二奎瞪了他大哥一眼：“娘生的她寄几个不知道？我是说，你看咱妹夫看那小姑娘的眼神儿都他娘的拉丝儿了......她要是咱妹，这妹夫就能保住了。”,天下长宁,第十一章咱爹不借
大奎道：“咱妹比她差哪儿了？”,天下长宁,第十一章咱爹不借
二奎看着他。,天下长宁,第十一章咱爹不借
大奎叹了口气，蹲下来，伸手把二奎手里的冻萝卜抢过来啃了一口，咬的咯嘣咯嘣响。,天下长宁,第十一章咱爹不借
“咱妹是咱妹，妹夫是妹夫，这不早就说好的么！”,天下长宁,第十一章咱爹不借
想了想半天也想不出咱妹哪里比那高姑娘好些的大奎起身，他心说幸好老子聪明早就说过妹和妹夫单论。,天下长宁,第十一章咱爹不借
二奎想了想，突然眼神亮了：“大锅你聪明啊，我都忘了咱是先认的妹夫，将来谁嫁给妹夫，那不都是咱妹？”,天下长宁,第十一章咱爹不借
大奎笑：“那是，有几个比我聪明的。”,天下长宁,第十一章咱爹不借
俩人正说着这些的时候，见陆吾带着那些骑士走过来，俩人起身，礼貌的朝着陆吾他们笑了笑。,天下长宁,第十一章咱爹不借
陆吾一看到这俩憨货笑，就会想起这俩憨货在渤海一叉一个辽律人大开杀戒的样子。,天下长宁,第十一章咱爹不借
大奎和二奎傻是傻了些，可这身体条件放在军队里那就是冲锋陷阵的勇将。,天下长宁,第十一章咱爹不借
这样的两个人，只要是个领兵的将军见到了就必定会双眼放光。,天下长宁,第十一章咱爹不借
“我们也要告辞了。”,天下长宁,第十一章咱爹不借
陆吾说：“不过我们商量了一下，想请你们兄弟两个和叶无坷带路去澄潭关。”,天下长宁,第十一章咱爹不借
他是有私心的。,天下长宁,第十一章咱爹不借
澄潭关边军将军武栋是他父亲当初的亲兵队正，他小时候武栋经常带着他玩，那时候父亲陪伴他的日子，都不如武将军陪伴他的日子多。,天下长宁,第十一章咱爹不借
这次要去青州洞泽山虽然不算路过澄潭关，可距离这么近怎么能不去看看。,天下长宁,第十一章咱爹不借
大奎二奎勇武异常，虽然去东疆武库稍显难了些，可若能留在武栋将军麾下，说不得经过两三场战事就能一飞冲天。,天下长宁,第十一章咱爹不借
叶无坷在渤海能指挥十余村百姓吓退辽律骑兵，不说还杀了一位辽律将军，只说敢用这疑兵之计的胆魄便是世间少有。,天下长宁,第十一章咱爹不借
陆吾实在是喜欢叶无坷，他也实在是不希望叶无坷这样的人被埋没。,天下长宁,第十一章咱爹不借
二奎听说又能出村去明显兴奋起来，朝着叶无坷挥舞着手臂跑了过去。,天下长宁,第十一章咱爹不借
大奎则摇头道：“我娘说不能骗人，我们不认识去澄潭关的路，只听过，没去过。”,天下长宁,第十一章咱爹不借
陆吾笑道：“哪里需要你们认识，只是想路上多几个人作伴儿。”,天下长宁,第十一章咱爹不借
正说着，二奎把叶无坷喊了过来。,天下长宁,第十一章咱爹不借
陆吾看向身边兄弟们对叶无坷说道：“这些兄长你都认识，他们要赶去青州，去澄潭关算我私事，所以我想请你和大奎二奎陪我一趟。”,天下长宁,第十一章咱爹不借
叶无坷答应的很干脆：“那我们三个陪陆大哥去一趟。”,天下长宁,第十一章咱爹不借
陆吾身边的兄弟徐柯笑道：“其实去青州也不用太急，我也陪着老陆去一趟。”,天下长宁,第十一章咱爹不借
另一个叫谢长逊的年轻人貌似随意的说道：“我倒不是想陪老陆，澄潭关是大宁东北第一边关，早就有所耳闻，我是真想去看看。”,天下长宁,第十一章咱爹不借
十二人中与陆吾一样年纪，只是生日小了半个月的聂孟山性格沉稳，他想了想后说道：“那我带着其他兄弟先去青州给你们打个前站，你们去澄潭关不要耽搁太久。”,天下长宁,第十一章咱爹不借
众人商议得当后，聂孟山带着多数人启程赶往青州，此去还有千里之遥，他们也没多耽搁随即启程。,天下长宁,第十一章咱爹不借
去澄潭关其实倒也不算远，陆吾他们三个把战马给了聂孟山等人用以赶路换乘，收拾好了东西，就与叶无坷步行出发。,天下长宁,第十一章咱爹不借
陆吾与武栋将军关系非同寻常，到了澄潭关再借几匹马去青州自然也不是什么难事。,天下长宁,第十一章咱爹不借
六个人踩着厚厚积雪跋涉前行，走到几十里外的镇子上天就又黑了下来。,天下长宁,第十一章咱爹不借
到镇子口的时候叶无坷对陆吾说道：“陆大哥你们先去驿站住下，我去一趟镇子上的药铺。”,天下长宁,第十一章咱爹不借
陆吾立刻问道：“可是哪里不舒服？又或是家里谁让你带药回去？军中医官应是比这镇子上的郎中要好些，到了澄潭关我可以帮你请军中医官看看。”,天下长宁,第十一章咱爹不借
叶无坷还没说话，大奎替他说了：“镇子上的郎中赵先生给二傻娘看过病，二傻每年都要到镇子上来看他，噢，二傻阿爷的腿也是赵先生保住的。”,天下长宁,第十一章咱爹不借
说到这他稍微停顿了一下，然后看向二奎道：“赵先生救过咱娘的命，咱们也该去看看。”,天下长宁,第十一章咱爹不借
陆吾点了点头道：“那好，你们去你们的，忙完了到驿站来找我们就是了，我们安顿好就去买两壶酒，晚上咱们喝两杯。”,天下长宁,第十一章咱爹不借
叶无坷应了，带上大奎二奎往药铺那边过去，街上的雪都被踩的又硬又滑，另一边陆吾他们走的摇摇晃晃，他们三人却能如履平地。,天下长宁,第十一章咱爹不借
这镇子是通往澄潭关的必经之路，也正好是赶路的歇脚之地，在这住一晚，第二天赶路一天能到澄潭关。,天下长宁,第十一章咱爹不借
药铺在镇子正街的最东头，叶无坷每年最少也要来两次，路很熟，走在最前。,天下长宁,第十一章咱爹不借
郎中赵先生是这镇子上为数不多的读书人，为人极好，家里穷苦的，他都会免去药钱。,天下长宁,第十一章咱爹不借
这般凄寒苦楚的地方懂得医术的又只赵先生一人，可想而知他在附近这一带有多受人尊敬。,天下长宁,第十一章咱爹不借
赵先生也喜欢叶无坷，这些年来若是出诊路过无事村，都会特意去叶无坷家里一趟，教叶无坷一些用的上的医术。,天下长宁,第十一章咱爹不借
每次都会在叶无坷家里吃饭，和叶无坷阿爷喝上那么二两。,天下长宁,第十一章咱爹不借
快到地方的时候，叶无坷把他带来的冻肉和之前猎到的山鸡分给大奎二奎，这是叶无坷特意多带的。,天下长宁,第十一章咱爹不借
“我记得赵先生家里有个姑娘，长的可漂亮了。”,天下长宁,第十一章咱爹不借
二奎一边走一边说：“那会儿娘还说想去做个媒人，把妹夫和赵先生家姑娘撮合撮合。”,天下长宁,第十一章咱爹不借
大奎傻笑道：“二奎还说，为什么娘不把他和赵家姑娘撮合撮合，娘说滚你娘的蛋，你自己也不瞧瞧你自己什么德行。”,天下长宁,第十一章咱爹不借
二奎脸一红：“娘那是假骂，不是真的。”,天下长宁,第十一章咱爹不借
大奎：“那能是假骂？你说你怎么听出来是假骂的？”,天下长宁,第十一章咱爹不借
二奎道：“娘是女的，她说滚你娘的的蛋，她又没有，当然是假骂。”,天下长宁,第十一章咱爹不借
大奎道：“那下次让娘骂你滚你爹的蛋，爹有，那就是真骂你了。”,天下长宁,第十一章咱爹不借
二奎道：“娘没骂滚你爹的蛋，你还不知道为什么？”,天下长宁,第十一章咱爹不借
大奎问：“为什么？”,天下长宁,第十一章咱爹不借
二奎：“爹肯定是不借。”,天下长宁,第十一章咱爹不借
叶无坷一边走一边笑，大奎娘对他真的比对大奎二奎还要好，不仅仅是因为叶无坷曾经救过她的命，还因为叶无坷这孩子真的懂事。,天下长宁,第十一章咱爹不借
有人说懂事的孩子受的委屈也多，在咱村里那不可能，大奎娘就说过，懂事的孩子要是受委屈，那大人都他妈是不懂事的王八犊子。,天下长宁,第十一章咱爹不借
当然，还有些事除了无事村的人谁也不能告诉。,天下长宁,第十一章咱爹不借
三个人一路说笑着到了正街东边，临街就是赵先生家的药铺，转过去就是赵先生家，应该是因为天已经黑了，药铺关了门。,天下长宁,第十一章咱爹不借
叶无坷他们拎着东西转进巷子，才转过来，三个人脚步同时停住，表情也像同时都被冻僵了一样。,天下长宁,第十一章咱爹不借
赵先生的家，一片废墟。,天下长宁,第十一章咱爹不借
显然是被大火烧过，只剩下飞雪还没掩盖住的焦黑土墙。,天下长宁,第十一章咱爹不借
叶无坷下意识走到烧毁的院子里仔细看，依然还能闻到烧灰的气味。,天下长宁,第十一章咱爹不借
他转身回望，前排只隔着不到半丈宽的临街药铺完好无损。,天下长宁,第十一章咱爹不借
他转身回望，前排只隔着不到半丈宽的临街药铺完好无损。,天下长宁,第十二章正式介绍一下
在转过巷子口的时候先生两个字已经到叶无坷嘴边，这残垣断壁满目焦黑把先生两个字硬生生给堵了回去。,天下长宁,第十二章正式介绍一下
“这是怎么了！”,天下长宁,第十二章正式介绍一下
二奎看着废墟咧开嘴。,天下长宁,第十二章正式介绍一下
“你们在这等我，我去找人问问。”,天下长宁,第十二章正式介绍一下
叶无坷转身离开，说话的时候嗓音有些颤，袖口里缩着的手也在发颤。,天下长宁,第十二章正式介绍一下
半刻之后，叶无坷扶着一位老者回到赵先生家门外。,天下长宁,第十二章正式介绍一下
“一把火都没了，老天没眼，没眼！”,天下长宁,第十二章正式介绍一下
老者颤巍巍的，说话的时候嗓音里还带着恨，复杂的恨，恨天恨地恨人恨不公，都在这老天没眼四个字里了。,天下长宁,第十二章正式介绍一下
“肯定是刘隶让人干的。”,天下长宁,第十二章正式介绍一下
老人说出这个名字的时候，恨意也到了极致。,天下长宁,第十二章正式介绍一下
叶无坷听说过刘隶是谁，原本是这镇子上的乡丞小吏，楚时候的旧官，是个不入品的边角料。,天下长宁,第十二章正式介绍一下
大宁立国之后，如双山镇这样的地方其实还顾及不到，这里闭塞而又穷苦，连县衙那边用的人还多是楚时候的旧人，刘隶也得以留用。,天下长宁,第十二章正式介绍一下
这个刘隶在双山镇无恶不作，没有哪家的姑娘能逃过他和他手下那群人的毒手，其他百姓哪怕是背地里骂过他的，被他知道了也会当众活活打死。,天下长宁,第十二章正式介绍一下
大概两年之后，大宁选派的新官到任开始清查旧弊，刘隶作恶多端自知难以活命，索性纠集了当初的一群手下跑进山里做了匪寇。,天下长宁,第十二章正式介绍一下
新来镇上的乡丞李在研得知刘隶恶贯满盈之后，组织乡勇追捕，身先士卒，杀山贼数人，不幸落入贼人之手，被贼人开膛破肚，趁夜将尸体丢弃回镇子上。,天下长宁,第十二章正式介绍一下
刘隶让人在镇里传话，不管是谁来双山镇做官，再敢有人追查他的，都是如此下场。,天下长宁,第十二章正式介绍一下
第二任乡丞苗新秀到了之后便听人说了这些话，百姓们都觉得新来的乡丞不会再去追捕刘隶，可这位年轻的乡丞第一句话就是......大家愿意帮我的就跟我一起去，没人愿意跟我也要去，我敢孤身前来，就敢孤身进山。,天下长宁,第十二章正式介绍一下
第二天一早，这位乡丞竟然真的收拾好一身装备便一人扎进深山老林。,天下长宁,第十二章正式介绍一下
鸭山比大慈悲山要危险的多，别说去擒凶，就算是孤身进深山走一圈，多半也是回不来。,天下长宁,第十二章正式介绍一下
乡亲们商量之后，选了数十名青壮结伴进山去寻苗新秀，走了三天，在深林里总算找到了他，已是奄奄一息。,天下长宁,第十二章正式介绍一下
在苗新秀身边有六七具贼人尸体，他身中数刀无力继续追赶，靠坐在树边，一把横刀还在他手中死死握着。,天下长宁,第十二章正式介绍一下
乡亲们把苗新秀带回镇子上，是赵先生救回他一条命。,天下长宁,第十二章正式介绍一下
有人问苗新秀为何如此大的胆子，一个人就真敢进山抓贼，苗新秀回答说......我是宁军战兵出身，上一任乡丞李在研也是，我们当初从军是因为听陛下说，宁军，就是为了天下百姓而建的。,天下长宁,第十二章正式介绍一下
有贼不抓，有恶不除，这样当兵做官，我们丢不起陛下的人。,天下长宁,第十二章正式介绍一下
后来双山镇的百姓才知道，苗新秀原本是被分派到县衙做捕头，当时旧楚时候的捕快因为受不得辛苦拿不到好处纷纷离开，县衙里只有苗新秀和李在研两人撑着。,天下长宁,第十二章正式介绍一下
没多久李在研被调到双山镇做乡丞，又没多久就死在了双山镇。,天下长宁,第十二章正式介绍一下
捕头苗新秀就自己请命到双山镇来，捕头都不做了。,天下长宁,第十二章正式介绍一下
可是之后好多年都没能抓到刘隶，这里山连着山想找人出来难如登天。,天下长宁,第十二章正式介绍一下
老人嗓音发颤的继续说道：“前几日来了几个外人找赵先生出诊，走到半路才说是要进山，赵先生觉得有些不对劲，半路想办法脱身回家来了，只隔了一天的夜里，赵先生一家......”,天下长宁,第十二章正式介绍一下
说到这，老人家掩面而泣。,天下长宁,第十二章正式介绍一下
叶无坷问：“一个都......”,天下长宁,第十二章正式介绍一下
老人点头，竟是哭的说不出话来。,天下长宁,第十二章正式介绍一下
“是谁在那儿！”,天下长宁,第十二章正式介绍一下
就在这时候，有人在远处喊了一声。,天下长宁,第十二章正式介绍一下
叶无坷回头看，见一人提着灯笼大步过来，至近前才看出来，是个大概四十几岁留着络腮胡的汉子。,天下长宁,第十二章正式介绍一下
老人家连忙擦了擦眼泪后说道：“是无事村来的后生，本是想看望赵先生的......”,天下长宁,第十二章正式介绍一下
那汉子仔细打量了一下叶无坷，又多看了大奎二奎两眼。,天下长宁,第十二章正式介绍一下
“无事村的人很少出村来。”,天下长宁,第十二章正式介绍一下
汉子问叶无坷：“你为什么突然来？家里有人病了？”,天下长宁,第十二章正式介绍一下
叶无坷摇头：“路过，顺便来看看先生。”,天下长宁,第十二章正式介绍一下
粗犷汉子却心细如丝，这少年提起郎中说的不是赵先生而是先生，去了姓氏的叫法，显然更亲近。,天下长宁,第十二章正式介绍一下
“你是无事村那个姓叶的小子？”,天下长宁,第十二章正式介绍一下
粗犷汉子问这句话的时候声音柔和下来，同时把灯笼举高了些仔细看叶无坷的脸。,天下长宁,第十二章正式介绍一下
叶无坷道：“是我。”,天下长宁,第十二章正式介绍一下
粗犷汉子长长的吐出一口气，沉默片刻后说道：“仔细些还是能认出你，你每年都要来两次，赵先生和我也提过，说你是难得的好苗子......以后也年年来吧，日子是三天前。”,天下长宁,第十二章正式介绍一下
说完他转身要走。,天下长宁,第十二章正式介绍一下
叶无坷跨一步：“我想进山。”,天下长宁,第十二章正式介绍一下
粗犷汉子道：“不是你的事。”,天下长宁,第十二章正式介绍一下
他绕过叶无坷还是要走，叶无坷第一次显得有些失礼的再次拦住对方。,天下长宁,第十二章正式介绍一下
“请您帮我一个忙。”,天下长宁,第十二章正式介绍一下
叶无坷无比郑重的说出这句话。,天下长宁,第十二章正式介绍一下
粗犷汉子犹豫片刻后问道：“什么忙？”,天下长宁,第十二章正式介绍一下
叶无坷回答：“指个方向。”,天下长宁,第十二章正式介绍一下
粗犷汉子看向叶无坷的眼神里显然是有些吃惊，片刻之后眼神里又出现了些欣慰和赞赏。,天下长宁,第十二章正式介绍一下
但他还是摇头道：“不是你的事。”,天下长宁,第十二章正式介绍一下
迈步欲走的那一刻，大奎二奎同时跨步拦在他面前。,天下长宁,第十二章正式介绍一下
大奎瓮声瓮气的说道：“他说，请您指个方向！”,天下长宁,第十二章正式介绍一下
粗犷汉子微微皱眉道：“你们是想和我动手？”,天下长宁,第十二章正式介绍一下
叶无坷抱拳道：“您是苗大人吧，我也听先生提及过您很多次，他说您本可以在县衙做官，可以一路升迁，可您留在双山镇做乡丞快二十年了......”,天下长宁,第十二章正式介绍一下
粗犷汉子打断叶无坷道：“老赵想和谁说这些我管不着，但谁和我说这些我管的着，现在，让路。”,天下长宁,第十二章正式介绍一下
叶无坷道：“苗大人是为同袍，我是为先生。”,天下长宁,第十二章正式介绍一下
他俯身一拜：“请大人指个方向。”,天下长宁,第十二章正式介绍一下
大奎和二奎学着叶无坷的样子，也抱拳俯身行礼，笨拙，真诚。,天下长宁,第十二章正式介绍一下
就在这时候，驿丞领着陆吾他们三个快步过来，离着还远，陆吾就已经开口喊：“叶无坷是不是你？”,天下长宁,第十二章正式介绍一下
到近前，陆吾又急切道：“驿丞把那位赵先生的事和我们说了，你没事吧？”,天下长宁,第十二章正式介绍一下
叶无坷道：“我得进山，不能陪陆大哥去澄潭关了。”,天下长宁,第十二章正式介绍一下
陆吾道：“说的什么屁话，你要进山，我还去什么澄潭关，当然是跟你一起进山。”,天下长宁,第十二章正式介绍一下
徐柯道：“出了这样的事，我们又怎么可能不管？二十几年前陛下就说过，有贼不抓有恶不除，那当什么兵做什么官！”,天下长宁,第十二章正式介绍一下
谢长逊道：“不灭了这伙贼再去澄潭关，这就是心里一辈子也过不去的坎儿。”,天下长宁,第十二章正式介绍一下
