参数1_文本,书名,章节名称
不知道谁出声喊了一句。,大雪满龙刀,0032、嘿嘿，我真是个怪物
“大师兄。”,大雪满龙刀,0032、嘿嘿，我真是个怪物
其他少年们纷纷大声地道。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄对着少年们微笑点头。,大雪满龙刀,0032、嘿嘿，我真是个怪物
随后淡然返回内院六号练刀房。,大雪满龙刀,0032、嘿嘿，我真是个怪物
室内。,大雪满龙刀,0032、嘿嘿，我真是个怪物
安静清幽。,大雪满龙刀,0032、嘿嘿，我真是个怪物
缕缕浮香袅袅盘旋。,大雪满龙刀,0032、嘿嘿，我真是个怪物
有助于凝神静心。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄横柴刀于膝，面色平静。,大雪满龙刀,0032、嘿嘿，我真是个怪物
大脑中不断地总结这次冒险的得失。,大雪满龙刀,0032、嘿嘿，我真是个怪物
为了击败盈嫂，他利用第四枚龙鳞学会了【狂雪八斩法】。,大雪满龙刀,0032、嘿嘿，我真是个怪物
这是一门皮膜境的功法。,大雪满龙刀,0032、嘿嘿，我真是个怪物
皮膜境！,大雪满龙刀,0032、嘿嘿，我真是个怪物
外王十九阶梯的第三阶梯。,大雪满龙刀,0032、嘿嘿，我真是个怪物
又称‘玄龟负甲’。,大雪满龙刀,0032、嘿嘿，我真是个怪物
意思是将肉身皮膜修炼坚韧到极致，便如同玄龟负甲一般，可以硬抗一般刀剑水火侵袭，防御力大增。,大雪满龙刀,0032、嘿嘿，我真是个怪物
肤若老牛皮，刀兵难入身。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄距离皮膜境还差一个大境界。,大雪满龙刀,0032、嘿嘿，我真是个怪物
所以作为皮膜境的功法，【狂雪八斩法】现在还不能随意施展。,大雪满龙刀,0032、嘿嘿，我真是个怪物
之前与‘盈嫂’实战，只施展了一招‘飘雪式’，就让他劲力消耗严重，手臂因超负荷而受伤。,大雪满龙刀,0032、嘿嘿，我真是个怪物
所以，【狂雪八斩法】只适合作为绝境时的底牌，关键时刻起到逆转局面的作用。,大雪满龙刀,0032、嘿嘿，我真是个怪物
真正让李七玄捉摸不定的，还是神龙刺青展现出来的‘新功能’。,大雪满龙刀,0032、嘿嘿，我真是个怪物
之前，神龙刺青一直都是吸收外部能量，强化李七玄的肉身，同时不断地具现龙鳞。,大雪满龙刀,0032、嘿嘿，我真是个怪物
而每一枚龙鳞都可以瞬间学会一门功法。,大雪满龙刀,0032、嘿嘿，我真是个怪物
但这一次，却出现了意外。,大雪满龙刀,0032、嘿嘿，我真是个怪物
神龙刺青吸收了‘盈嫂’死后的强大邪能，却并未强化肉身具现龙鳞，而是产生了某种异变。,大雪满龙刀,0032、嘿嘿，我真是个怪物
赋予了李七玄寒霜之力。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄深呼吸，运转劲力。,大雪满龙刀,0032、嘿嘿，我真是个怪物
空气中骤然浮现丝丝缕缕的寒意。,大雪满龙刀,0032、嘿嘿，我真是个怪物
随着李七玄全速运转劲力，空气中开始飘起细碎的雪花，刺骨的寒意以他身体为中心扩散开来。,大雪满龙刀,0032、嘿嘿，我真是个怪物
地面上更是有一道道冰晶凝现，宛如冰蛇一般快速蜿蜒爬行，很快就布满了地面。,大雪满龙刀,0032、嘿嘿，我真是个怪物
“好家伙！”,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄怕惊动其他人，立刻收敛劲力。,大雪满龙刀,0032、嘿嘿，我真是个怪物
寒意快速消失。,大雪满龙刀,0032、嘿嘿，我真是个怪物
“不知道这寒霜之力的威力，达到了什么程度？”,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄目光在室内一扫，伸手抓住旁边的木椅，运转劲力于手臂。,大雪满龙刀,0032、嘿嘿，我真是个怪物
寒力涌动。,大雪满龙刀,0032、嘿嘿，我真是个怪物
木椅上瞬间覆盖一层冰晶。,大雪满龙刀,0032、嘿嘿，我真是个怪物
嘭。,大雪满龙刀,0032、嘿嘿，我真是个怪物
木椅落地，瞬间摔碎成为木屑。,大雪满龙刀,0032、嘿嘿，我真是个怪物
他又拿起一柄挂在墙壁上的精铁鬼头刀，运转劲力，寒气瞬间覆盖刀身。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄屈指一弹。,大雪满龙刀,0032、嘿嘿，我真是个怪物
叮。,大雪满龙刀,0032、嘿嘿，我真是个怪物
刀身断裂为数段。,大雪满龙刀,0032、嘿嘿，我真是个怪物
“威力惊人！”,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄的脸上，露出了欣喜的表情。,大雪满龙刀,0032、嘿嘿，我真是个怪物
理论上来讲，零下四十度可以让木材和钢铁变得易碎。,大雪满龙刀,0032、嘿嘿，我真是个怪物
也就是说，自己的寒霜之力至少达到了零下四十度。,大雪满龙刀,0032、嘿嘿，我真是个怪物
这个程度的寒力，对于皮膜境以下的武者来说，绝对具有致命的摧毁力。,大雪满龙刀,0032、嘿嘿，我真是个怪物
至于对皮膜境的高手效果如何，就要看实战的微操了，只要能破防，将寒力送入对方体内，那绝对也是致死性的杀伤力。,大雪满龙刀,0032、嘿嘿，我真是个怪物
“这样一来，对上霍无双，又有几分战而胜之的把握了。”,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄非常满意。,大雪满龙刀,0032、嘿嘿，我真是个怪物
他闭上眼睛，不断地运转和收敛劲力，体会其中奥妙，熟练对于寒霜之力的操控。,大雪满龙刀,0032、嘿嘿，我真是个怪物
很快，半日时间过去。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄脸上露出了满意的笑容。,大雪满龙刀,0032、嘿嘿，我真是个怪物
他终于彻底掌握了操控寒霜之力。,大雪满龙刀,0032、嘿嘿，我真是个怪物
再次运转劲力时，寒霜之力如他所愿地蛰伏于体内，并未出现，而是正常的气血外溢。,大雪满龙刀,0032、嘿嘿，我真是个怪物
一层赤红色的氤氲光焰浮现于体表。,大雪满龙刀,0032、嘿嘿，我真是个怪物
气血外溢覆盖身体七成区域。,大雪满龙刀,0032、嘿嘿，我真是个怪物
这是因为昨晚连续斩杀数波鬼物，肉身被强化增加了拙力的缘故。,大雪满龙刀,0032、嘿嘿，我真是个怪物
“单纯肉身之力，已经堪堪四千斤，快要比得上炼筋境大圆满的程度了。”,大雪满龙刀,0032、嘿嘿，我真是个怪物
“嘿嘿，我真是个怪物！”,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄咧嘴笑了。,大雪满龙刀,0032、嘿嘿，我真是个怪物
他的目光，重新又落在了柴刀之上。,大雪满龙刀,0032、嘿嘿，我真是个怪物
昨夜战斗中，盈嫂的鬼爪抓碎了锈刀的刀刃，结果只是碎裂了锈迹，露出了下方拇指宽一截银色金属。,大雪满龙刀,0032、嘿嘿，我真是个怪物
仔细看。,大雪满龙刀,0032、嘿嘿，我真是个怪物
这是一节银色刀刃。,大雪满龙刀,0032、嘿嘿，我真是个怪物
这材质似银非银，光芒内敛。,大雪满龙刀,0032、嘿嘿，我真是个怪物
一根头发落在银色刃锋之上，无声无息地断裂为两截。,大雪满龙刀,0032、嘿嘿，我真是个怪物
吹毛断发！,大雪满龙刀,0032、嘿嘿，我真是个怪物
好锋利。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄心中陡然一惊。,大雪满龙刀,0032、嘿嘿，我真是个怪物
李七玄心中陡然一惊。,大雪满龙刀,0033、居然是一家青楼
他这柄柴刀，是家中所传。,大雪满龙刀,0033、居然是一家青楼
记忆中，父亲一直都用它砍柴烧火，造型也只是黑山村很常见的重型柴刀。,大雪满龙刀,0033、居然是一家青楼
李七玄初出黑水村时，它是唯一可依仗的武器，一直带在身边。,大雪满龙刀,0033、居然是一家青楼
后来来到听雪城，虽然有钱买新的兵器，但觉得这把柴刀用着顺手，也为了省钱给李六月买药，才一直留在身边。,大雪满龙刀,0033、居然是一家青楼
却没想到，这把柴刀竟然也隐藏着‘特殊体质’。,大雪满龙刀,0033、居然是一家青楼
其实仔细想想，并非毫无征兆。,大雪满龙刀,0033、居然是一家青楼
当日在青山村，他与姬无叶等人大战，这把锈迹斑斑的柴刀可以与对方的精钢鬼头刀对砍而不伤。,大雪满龙刀,0033、居然是一家青楼
此为疑点一。,大雪满龙刀,0033、居然是一家青楼
后来，李七玄力量不断强化增加，竟然并未觉得柴刀变轻不趁手。,大雪满龙刀,0033、居然是一家青楼
此为疑点二。,大雪满龙刀,0033、居然是一家青楼
这两处疑点，已经悄悄暗示了柴刀的不凡。,大雪满龙刀,0033、居然是一家青楼
“也许该给你配个刀匣了。”,大雪满龙刀,0033、居然是一家青楼
李七玄抚摸柴刀。,大雪满龙刀,0033、居然是一家青楼
当晚。,大雪满龙刀,0033、居然是一家青楼
李七玄没有回家。,大雪满龙刀,0033、居然是一家青楼
而是和白望龙一起，来到了奇珍楼。,大雪满龙刀,0033、居然是一家青楼
刚一进门。,大雪满龙刀,0033、居然是一家青楼
一位胸怀广阔的妙龄蓝衣少女，就满脸堆笑地迎了上来：“李公子，我们终于又见面了。”,大雪满龙刀,0033、居然是一家青楼
正是奇珍楼一楼甲等伙计甄步甲。,大雪满龙刀,0033、居然是一家青楼
上次正是她接待了李七玄。,大雪满龙刀,0033、居然是一家青楼
“奴家该称呼您为李萱公子，还是七玄公子呢？”,大雪满龙刀,0033、居然是一家青楼
甄步甲一双闪亮的妙目中带着几分调侃。,大雪满龙刀,0033、居然是一家青楼
李七玄面不改色：“名字只不过是一个称呼而已，如果甄姑娘愿意，也可以继续叫我李萱。”,大雪满龙刀,0033、居然是一家青楼
甄步甲笑声如银铃般清脆悦耳：“可不敢，如今听雪城中大名鼎鼎的‘七玄公子’，我怎敢胡乱称呼？哈哈，还有白大爷，两位里面请！”,大雪满龙刀,0033、居然是一家青楼
自从与霍无双的约战消息传出后，李七玄的名字很是轰动了听雪城，因为他代表了雪狮镖局。,大雪满龙刀,0033、居然是一家青楼
后来还有传言，说他天赋无双惊才绝艳，已经成为了听雪第一刀林震北老爷子的关门嫡传弟子。,大雪满龙刀,0033、居然是一家青楼
于是‘七玄公子’的名号不胫而走，闻者众多。,大雪满龙刀,0033、居然是一家青楼
“我需要一瓶疗伤镇痛圣药，以及一支上好的右臂义肢。”,大雪满龙刀,0033、居然是一家青楼
李七玄走进奇珍楼内，开门见山地道。,大雪满龙刀,0033、居然是一家青楼
甄步甲对于业务非常熟练，道：“治疗断臂之伤吗？七星宗的【白玉断续膏】和药王谷的【黄金止痛散】都有奇效，义肢的话，最好有详细的数据要求，我们可以向天工阁订货，材料齐全最多十日，就可以送货上门。”,大雪满龙刀,0033、居然是一家青楼
七星宗、药王谷和天工阁，都是听雪城之外的大宗门。,大雪满龙刀,0033、居然是一家青楼
这些大宗门各有擅长，前两者的丹药灵药很是畅销，而后者则是以器械锻造享誉江湖。,大雪满龙刀,0033、居然是一家青楼
这些顶级大宗门的珍稀商品，不通过奇珍楼的渠道，根本拿不到。,大雪满龙刀,0033、居然是一家青楼
李七玄看向白望龙。,大雪满龙刀,0033、居然是一家青楼
后者微微思考，道：“那就用【黄金止痛散】吧，至于义肢的详细数据，明日一早送过来。”,大雪满龙刀,0033、居然是一家青楼
甄步甲喜笑颜开，道：“好嘞，三日份的【黄金止痛散】，售价八千两银子，天工阁定制义肢需五千两定金，在下两日前升级为一楼特等伙计，权限范围之内每个月可以有一次七点五折权限，总计九千七百五十两。”,大雪满龙刀,0033、居然是一家青楼
好家伙！,大雪满龙刀,0033、居然是一家青楼
李七玄倒吸一口凉气。,大雪满龙刀,0033、居然是一家青楼
这个价格，远超他的预计。,大雪满龙刀,0033、居然是一家青楼
李七玄把之前身上所有的银票和碎银都掏了出来，前两日去荒野斩杀妖鬼所得的材料和晶核，再算上照夜司的悬赏，一共有四千九百两。,大雪满龙刀,0033、居然是一家青楼
白望龙嘿嘿一笑，从里面抽出一千九百两的银票，塞到李七玄的怀里，然后自己补了六千八百两银票，一起递给甄步甲。,大雪满龙刀,0033、居然是一家青楼
“拜托了。”,大雪满龙刀,0033、居然是一家青楼
他对甄步甲拱拱手。,大雪满龙刀,0033、居然是一家青楼
甄步甲妙龄娇俏，一张白皙的鹅蛋脸笑靥如花。,大雪满龙刀,0033、居然是一家青楼
她纤纤素手两根新剥小葱一般水嫩的白润手指伸出，从银票中抽出五十两，递了回来。,大雪满龙刀,0033、居然是一家青楼
“我听说魏镖师的事情了，他是杀鬼护城的英雄，所以这五十两打赏我不能收，这单生意我一定会亲自盯着，白二爷您不用如此。”,大雪满龙刀,0033、居然是一家青楼
她说的斩钉截铁。,大雪满龙刀,0033、居然是一家青楼
白望龙颇为意外。,大雪满龙刀,0033、居然是一家青楼
眼前这小女子，不简单哪。,大雪满龙刀,0033、居然是一家青楼
“如此多谢了。”,大雪满龙刀,0033、居然是一家青楼
白望龙拱拱手。,大雪满龙刀,0033、居然是一家青楼
甄步甲很快就将三日份的【黄金止痛散】备好，装在一个精致的黑色漆器盒子里，双手奉上。,大雪满龙刀,0033、居然是一家青楼
李七玄接过盒子，当面检查后，道了声谢，然后和白望龙两人转身离开了奇珍楼。,大雪满龙刀,0033、居然是一家青楼
甄步甲看着李七玄的背影，一双妙目之中闪烁着光彩，啧啧道：“真他妈的帅。”,大雪满龙刀,0033、居然是一家青楼
……,大雪满龙刀,0033、居然是一家青楼
街道上，夕阳西下。,大雪满龙刀,0033、居然是一家青楼
距离雪季消逝，还有二十四天。,大雪满龙刀,0033、居然是一家青楼
二十四天之后，就是‘冬解之日’。,大雪满龙刀,0033、居然是一家青楼
对于雪州人族来说，‘冬解日’是一年之中最重要的节日之一。,大雪满龙刀,0033、居然是一家青楼
它象征着漫长的严寒天气消散，冬去春来，万物复苏，可以开始耕种了。,大雪满龙刀,0033、居然是一家青楼
“谢了。”,大雪满龙刀,0033、居然是一家青楼
“嗯？”,大雪满龙刀,0033、居然是一家青楼
“刚才买药和义肢的钱，你垫的那六千七百五十两，算我借你的，一个月之内，我会想办法还你。”,大雪满龙刀,0033、居然是一家青楼
“小子，你装个鸡毛啊，老魏那是我兄弟，我给他买东西，还需要你掏钱？”,大雪满龙刀,0033、居然是一家青楼
“可他是为了保护我，才受的伤……”,大雪满龙刀,0033、居然是一家青楼
“嘿嘿，今天龙哥我就教一个乖，行走江湖最重要的事情是什么，你知道吗？”,大雪满龙刀,0033、居然是一家青楼
“什么？”,大雪满龙刀,0033、居然是一家青楼
“别太把自己当回事。”,大雪满龙刀,0033、居然是一家青楼
“我……”,大雪满龙刀,0033、居然是一家青楼
“魏轩是镖局的人，他去助力是因为总镖头下令，他受伤是因为技不如人，或许和你有点关系，但真不大，别太圣母，什么事都往自己身上揽啊。”,大雪满龙刀,0033、居然是一家青楼
“靠……”,大雪满龙刀,0033、居然是一家青楼
“还有，记得之前答应我们的事吗？”,大雪满龙刀,0033、居然是一家青楼
“记得，醉香楼。”,大雪满龙刀,0033、居然是一家青楼
“那还等什么？走着。”,大雪满龙刀,0033、居然是一家青楼
“不先去找老魏？”,大雪满龙刀,0033、居然是一家青楼
“我已经让他和兄弟们在醉香楼等着了。”,大雪满龙刀,0033、居然是一家青楼
“……”,大雪满龙刀,0033、居然是一家青楼
李七玄直呼好家伙。,大雪满龙刀,0033、居然是一家青楼
他原本打算备好礼物之后，前往断臂的镖师魏轩家里探望。,大雪满龙刀,0033、居然是一家青楼
结果这大哥没了一条胳膊还不忘喝酒，已经在醉香楼候着了？,大雪满龙刀,0033、居然是一家青楼
啧啧。,大雪满龙刀,0033、居然是一家青楼
猛！,大雪满龙刀,0033、居然是一家青楼
算算时间还早，李七玄先回了一趟家，盯着李六月将煎熬好的药喝下去，又叮嘱了沈灵儿几句，这才转身赶去醉香楼。,大雪满龙刀,0033、居然是一家青楼
等他来到醉香楼门口，却有点傻眼。,大雪满龙刀,0033、居然是一家青楼
“这醉香楼居然不是酒楼，而是一个……青楼？”,大雪满龙刀,0033、居然是一家青楼
李七玄抬头看着二楼凭窗而立，美貌妙龄的少女们藕臂红袖招的画面，再耳边传来娇莺们嬉笑招揽的声音，不由一阵热血翻涌。,大雪满龙刀,0033、居然是一家青楼
好地方啊。,大雪满龙刀,0033、居然是一家青楼
他毫不犹豫地走了进去。,大雪满龙刀,0033、居然是一家青楼
楼内大厅，喧哗声不绝于耳。,大雪满龙刀,0033、居然是一家青楼
莺莺燕燕曼妙的身影穿梭其间，非常热闹。,大雪满龙刀,0033、居然是一家青楼
“爷，您一个人来玩？”,大雪满龙刀,0033、居然是一家青楼
很快，一位绿裙少妇模样的高颜值少妇笑盈盈地迎上来，道：“可有相好的姑娘？”,大雪满龙刀,0033、居然是一家青楼
李七玄还未回答，就听中堂二楼传来一个声音：“小七，二楼湘伶醉，快来，就差你一个了。”,大雪满龙刀,0033、居然是一家青楼
抬头看时。,大雪满龙刀,0033、居然是一家青楼
却见老白提着一个银质酒壶，正大笑着招手。,大雪满龙刀,0033、居然是一家青楼
绿裙少妇立刻笑道：“原来是白二爷的朋友，快，二楼请。”,大雪满龙刀,0033、居然是一家青楼
李七玄一边跟着上了二楼，一边好奇地问道：“老白是这里的熟客？”,大雪满龙刀,0033、居然是一家青楼
绿裙少妇道：“白二爷仗义疏财，众所周知，在姑娘们中间，很是有名呢。”,大雪满龙刀,0033、居然是一家青楼
没看出来啊，老白这浓眉大眼的，居然如此风流不羁。,大雪满龙刀,0033、居然是一家青楼
没看出来啊，老白这浓眉大眼的，居然如此风流不羁。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
‘湘伶醉’包间。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
除了白望龙之外，还有魏轩，以及其他三个镖师，分别叫做闫志，郑双和王嵩。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
都是昨夜闯了怪异小院的熟人。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
几人一脸调侃地看来。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“哈哈，还以为你小子第一次来会扭捏害羞，谁知道轻车熟路，熟悉得像回自己家一样。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
白望龙满身酒气地笑。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
房间中间，摆着一张矮长桌。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
上面摆满了美味佳肴。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
肉香和酒香扑鼻而来。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
镖师们都席地而坐，神态放松。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
每个人身边各自跪坐着一位花枝招展的妙龄美貌艺伎，正在斟酒喂菜，疯狂提供情绪价值。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
李七玄落座之后，看向魏轩，道：“魏哥，你的身体好些了？”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
魏轩哈哈大笑，络腮胡上沾满了酒浆，道：“不就是断掉一条胳膊吗？没事，用了你和老白送来的药，好了一半，不妨碍喝酒吃肉……哈哈，来，小七，咱们干一杯！”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
他左肩还包着绷带，但却满身豪气，丝毫没有承受断臂之痛煎熬的神色。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
对于人族武者来说，断臂其实是一件很严重的事情。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
外王十九阶梯的修炼，都是以‘炼体’为主，通过各种功法、秘术、秘药，一步一步地将身体的潜力发掘到极致。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
而这所有的基础，是有一个完整身体。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
身体残缺，就意味着武道亦有缺。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
无法到达顶峰。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
所以，断臂之伤对于魏轩来说，不仅仅是肉体的伤痛，还有前路的破碎和心理的折磨。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
但此时他却表现得毫不在乎。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
因为他并不想给眼前这少年任何心理压力。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
李七玄端起酒杯，一饮而尽。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
其他镖师们大笑。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
烟火扑面，李七玄恍惚中，有一种回到了前世，和狐朋狗友们唱K喝酒的熟悉感觉。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“各位哥哥。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
李七玄端起酒碗，道：“小弟我初入镖局，蒙各位哥哥厚爱，多的话就不说了，各位哥哥昨夜援手之恩，弟弟我铭记于心。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
众人各自端起酒碗鲸吞。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
说实话，总镖头对于李七玄的重视，老人们是清楚地看在眼里的。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
本以为这位小天才，备受总镖头看重，每日里闭门不出地练刀，会是一个眼高于顶的桀骜天才，未必会将他们放在眼里。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
谁知道居然意外地接地气。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
一会儿功夫，三大碗美酒下肚。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
那叫做芸娘的高颜值少妇老鸨，就带着一个白白瘦瘦的漂亮小姑娘进来，让坐在了李七玄的身边。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“七公子，流苏姑娘是清倌人，还未梳笼，您可要温柔一点哦。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
芸娘笑着道。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“奴家白流苏，拜见七公子。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
白瘦小姑娘犹如幽幽绽放的白色山茶花，清丽淡雅，容貌无比精致美貌，矮身行礼，然后乖巧地坐在了李七玄身边。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
白望龙却皱了皱眉，道：“芸娘，不是说让你带那位预备小花魁来伺候我们小七爷吗？怎么换人了？”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
芸娘连忙赔笑，道：“白二爷，清瑶姑娘这两天染了伤寒，卧床不起，无法见客，这位流苏姑娘容貌姿色并不比清瑶差，吹箫更是一绝，也是要参加花魁大赛的。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
白望龙摆摆手，有些不满，但最后还是道：“知道了，你先下去吧。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“各位爷玩得开心，有什么需要随时通知我。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
芸娘让人又添了几个菜，送了一坛酒，这才转身离开了包间。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
没办法。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
雪狮镖局也是城中的大势力，尤其是这位白二爷，乃是如今总镖头林逸风的结拜兄弟，谁敢小觑？,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
虽然白二爷素来好说话，但醉香楼开门做生意，不能因为客人好说话就怠慢，该给的面子一定要给足。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
站在‘湘伶醉’包厢外，芸娘叹了一口气。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
冬解之日后不久，就是听雪城的花魁大赛。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
五大青楼准备了整整一个雪季，挑选出一批姿色才艺绝佳的清倌人，誓要将‘花魁’桂冠留在自己家。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
这可是城内风月界最值钱的金字招牌。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
醉香楼身为五大青楼之一，自然也是早早就做足了准备。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
白流苏和叶清瑶，都是花魁参赛备选人之一。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
尤其是叶清瑶，不但生的清丽绝伦，更兼有罕见的英武气质，是那种一颦一笑都足以让男人动心的尤物。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
醉香楼对叶清瑶在花魁大赛中摘桂抱有很大的期待。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
但是这姑娘……,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
唉。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
偏偏却喜欢上了一个浪荡书生。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
……,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
湘伶醉包房内。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
众人酒意正酣。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
话题不知道怎么的，就说到了最近镖局的事情上。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“白二哥，听说这次去大水川的镖，出了问题？”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
镖师王嵩忍不住问道。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
白望龙享受着身边美貌艺伎的按摩，微微眯起眼睛，道：“我也是刚看了简报，据说有太平道的妖人劫镖，老王他们在大水川遇到了一些麻烦，总镖头已经亲自出马了，应该问题不大，估摸着今天就能返回了。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
魏轩抬手擦了擦络腮胡上的酒水，道：“现在这世道，是越来越不太平了，红月大潮汐，妖鬼现世的频率越来越高，现在又有太平道叛军四处作乱……”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“世道乱点好啊，嘿嘿，咱们镖局才会有做不完的生意嘛。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
另一名叫做闫志的镖师笑道。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
“你小子喝多了”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
白望龙瞪了一眼，道：“总镖头听到你说这种胡话，还不打断你的腿。”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
闫志自知输错了话，讪笑不语。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
魏轩话题一转，道：“对了，听说大公子外出游历回来了？”,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
说起这位大公子，镖师们的谈兴就高涨了起来。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
李七玄这才知道，原来总镖头林逸风膝下，有两子一女。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
长子林玄鲸是个奇葩。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
出身武道世家，但却自幼不喜武道，酷爱学文，喜好书法诗词，一心一意想要考取大元神朝的文科功名，结果十年来连续落地六次。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
如今文不成武不就，逐渐熄了功名之心，却依旧不愿意经营镖局，时常随镖队外出游历，慨叹怀才不遇，或者流连烟花柳巷，是听雪城中出了名的废人。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
次子林玄枭却截然相反。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
其武道天赋出色，酷爱修炼，六年前拜入了雪州大宗门白云剑宗，师从白云剑宗太上长老【御风剑尊】柳乘风，入选了雪州二十二岁以下刀剑榜前一百名，创下了【流云快剑】名号，未来肯定是要接掌镖局的。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
小女儿林玄凤，今年也才十五岁，修炼的是家传武学，很受宠爱，一直都跟在林夫人的身边，据说已经与人定亲，等到年满十八就会完婚，平日里不怎么出现在镖局中。,大雪满龙刀,0034、流苏姑娘莫不是看上了小七爷
